ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-0aca85,A-8bde0c,2024-07-08 00:00:00,2024-07-08 00:00:00,13.00,medium,153,4,f
T-22968c,A-0cc442,2023-05-23 00:00:00,2023-05-24 00:00:00,31.00,low,21,,f
T-f0ac4b,A-4437e4,2024-01-17 00:00:00,2024-01-19 00:00:00,56.00,high,15,3,t
T-f660fd,A-526d93,2024-02-21 00:00:00,2024-02-23 00:00:00,63.00,urgent,161,,f
T-772188,A-fda07f,2024-08-03 00:00:00,2024-08-03 00:00:00,10.00,urgent,68,5,f
T-b181e3,A-65c341,2023-10-26 00:00:00,2023-10-28 00:00:00,69.00,urgent,25,,f
T-d01651,A-7988d1,2023-11-28 00:00:00,2023-11-30 00:00:00,52.00,urgent,61,5,f
T-2422ea,A-526d93,2024-04-14 00:00:00,2024-04-16 00:00:00,63.00,high,49,4,f
T-7929a5,A-c16b88,2024-04-09 00:00:00,2024-04-11 00:00:00,56.00,high,158,3,f
T-34db33,A-625d0b,2024-11-19 00:00:00,2024-11-21 00:00:00,53.00,medium,21,,f
T-e58f06,A-7f4db3,2024-06-08 00:00:00,2024-06-09 00:00:00,29.00,high,155,3,t
T-5ed6b6,A-d42431,2023-09-28 00:00:00,2023-09-28 00:00:00,10.00,urgent,176,,f
T-e9516d,A-1986ca,2023-04-03 00:00:00,2023-04-04 00:00:00,24.00,urgent,107,,f
T-0016ab,A-560d27,2023-03-30 00:00:00,2023-04-01 00:00:00,67.00,medium,58,3,f
T-f4724a,A-068fc6,2023-09-21 00:00:00,2023-09-22 00:00:00,46.00,urgent,104,4,f
T-9b56ac,A-69b156,2024-08-20 00:00:00,2024-08-20 00:00:00,22.00,medium,156,3,f
T-699684,A-c42f1f,2024-01-30 00:00:00,2024-02-01 00:00:00,57.00,medium,140,4,f
T-cd31c2,A-0651a4,2023-07-21 00:00:00,2023-07-22 00:00:00,47.00,high,9,,f
T-133e5c,A-17939a,2023-08-16 00:00:00,2023-08-18 00:00:00,71.00,urgent,85,4,f
T-afb7aa,A-f45426,2023-05-02 00:00:00,2023-05-02 00:00:00,2.00,urgent,25,,f
T-b91fc6,A-d922bf,2023-09-01 00:00:00,2023-09-04 00:00:00,72.00,high,175,4,f
T-cbdb70,A-f1f639,2023-11-12 00:00:00,2023-11-12 00:00:00,15.00,medium,167,,f
T-87b6c4,A-716841,2023-07-01 00:00:00,2023-07-02 00:00:00,37.00,medium,119,,f
T-d9e61f,A-b54c01,2023-05-20 00:00:00,2023-05-22 00:00:00,55.00,low,48,,f
T-5b0a56,A-78f02b,2024-07-24 00:00:00,2024-07-26 00:00:00,68.00,medium,42,,f
T-e7c6b3,A-51ec1b,2023-11-28 00:00:00,2023-11-29 00:00:00,28.00,medium,171,5,f
T-016258,A-ed510f,2023-06-15 00:00:00,2023-06-17 00:00:00,51.00,low,48,,f
T-7935c3,A-d4e0d4,2023-11-30 00:00:00,2023-12-02 00:00:00,56.00,low,114,5,f
T-f7a0c0,A-544d0a,2024-04-19 00:00:00,2024-04-21 00:00:00,50.00,urgent,35,3,t
T-288bdf,A-038089,2023-12-21 00:00:00,2023-12-22 00:00:00,39.00,high,102,5,f
T-ccab6b,A-adc1f3,2023-01-23 00:00:00,2023-01-25 00:00:00,70.00,high,129,,f
T-a3d4db,A-0aaf6e,2023-02-09 00:00:00,2023-02-09 00:00:00,12.00,medium,38,,f
T-61605e,A-671f31,2023-05-30 00:00:00,2023-05-31 00:00:00,25.00,medium,68,4,f
T-63500c,A-bc4d48,2023-09-06 00:00:00,2023-09-08 00:00:00,63.00,high,4,3,f
T-0ae05a,A-7cfe77,2023-04-14 00:00:00,2023-04-14 00:00:00,1.00,medium,38,,f
T-6a8698,A-117171,2023-09-14 00:00:00,2023-09-14 00:00:00,13.00,medium,59,3,f
T-00b930,A-bbe56f,2024-10-09 00:00:00,2024-10-09 00:00:00,23.00,high,179,4,f
T-a289f8,A-2446e3,2024-05-09 00:00:00,2024-05-12 00:00:00,72.00,medium,55,5,f
T-65b231,A-a6d261,2023-09-11 00:00:00,2023-09-13 00:00:00,62.00,low,137,5,t
T-4f5aab,A-186a44,2024-06-08 00:00:00,2024-06-08 00:00:00,19.00,high,35,4,f
T-67eb6f,A-712f1c,2024-08-09 00:00:00,2024-08-11 00:00:00,51.00,urgent,46,,f
T-87a53c,A-2d4502,2023-03-25 00:00:00,2023-03-25 00:00:00,13.00,medium,45,,f
T-1c81a5,A-1f7acb,2023-04-18 00:00:00,2023-04-19 00:00:00,42.00,high,40,5,f
T-de8424,A-f1f639,2023-12-29 00:00:00,2023-12-29 00:00:00,3.00,low,19,,f
T-ec6d18,A-4e0e85,2024-09-30 00:00:00,2024-10-02 00:00:00,56.00,high,110,5,f
T-699941,A-7d514c,2024-03-28 00:00:00,2024-03-29 00:00:00,43.00,urgent,23,,f
T-1e5e13,A-249769,2024-07-24 00:00:00,2024-07-24 00:00:00,16.00,high,180,3,f
T-687ec1,A-0dbdc6,2024-10-10 00:00:00,2024-10-12 00:00:00,60.00,high,65,5,f
T-88702a,A-50f3f7,2023-01-06 00:00:00,2023-01-06 00:00:00,16.00,high,13,,f
T-3196fb,A-dfbd31,2024-10-25 00:00:00,2024-10-25 00:00:00,18.00,high,68,,f
T-4e7b8f,A-e51ec7,2023-06-08 00:00:00,2023-06-10 00:00:00,51.00,medium,94,,f
T-0652b3,A-cbbe12,2024-09-18 00:00:00,2024-09-18 00:00:00,23.00,urgent,53,5,f
T-c50b96,A-149a69,2023-03-02 00:00:00,2023-03-03 00:00:00,31.00,urgent,141,,f
T-220f5a,A-7c5768,2024-04-11 00:00:00,2024-04-13 00:00:00,62.00,urgent,61,,f
T-399dc3,A-462d45,2024-12-15 00:00:00,2024-12-16 00:00:00,29.00,medium,127,,f
T-73a01a,A-2789e3,2024-12-22 00:00:00,2024-12-23 00:00:00,33.00,medium,140,,f
T-f07874,A-cb5333,2023-09-06 00:00:00,2023-09-06 00:00:00,20.00,urgent,89,,f
T-d8b95c,A-82861f,2024-03-29 00:00:00,2024-03-29 00:00:00,6.00,urgent,5,4,f
T-88d958,A-4c6f11,2023-06-18 00:00:00,2023-06-20 00:00:00,60.00,urgent,2,3,f
T-fa61ed,A-5c046d,2024-03-08 00:00:00,2024-03-08 00:00:00,13.00,low,128,3,f
T-0b025f,A-c37cab,2024-02-15 00:00:00,2024-02-16 00:00:00,27.00,high,87,5,f
T-8ab508,A-0f7d77,2023-07-27 00:00:00,2023-07-27 00:00:00,13.00,high,82,,f
T-be7c14,A-34ea2f,2024-10-09 00:00:00,2024-10-10 00:00:00,25.00,low,77,,f
T-217098,A-2d1036,2024-06-17 00:00:00,2024-06-19 00:00:00,50.00,low,8,5,f
T-80157c,A-6f50ae,2024-11-02 00:00:00,2024-11-04 00:00:00,49.00,urgent,46,,f
T-67c060,A-883b7d,2024-10-22 00:00:00,2024-10-23 00:00:00,43.00,low,72,3,f
T-d3b3e1,A-de24d5,2023-03-13 00:00:00,2023-03-13 00:00:00,9.00,medium,152,,f
T-c79d58,A-463db0,2024-12-24 00:00:00,2024-12-26 00:00:00,49.00,medium,32,4,f
T-4f391f,A-86fc1d,2024-04-15 00:00:00,2024-04-15 00:00:00,9.00,high,59,,f
T-fa6044,A-f1f639,2023-09-26 00:00:00,2023-09-26 00:00:00,19.00,high,124,5,f
T-617256,A-6843f2,2023-12-25 00:00:00,2023-12-25 00:00:00,12.00,medium,134,3,f
T-81da6c,A-337bc1,2024-11-21 00:00:00,2024-11-22 00:00:00,37.00,high,78,3,f
T-637137,A-2b9d3e,2023-08-28 00:00:00,2023-08-29 00:00:00,33.00,high,68,,f
T-837699,A-751bd4,2024-02-22 00:00:00,2024-02-22 00:00:00,21.00,urgent,174,5,t
T-2748bc,A-0e966d,2024-01-16 00:00:00,2024-01-18 00:00:00,61.00,high,73,,f
T-538074,A-6a4e2d,2024-04-20 00:00:00,2024-04-20 00:00:00,22.00,low,156,4,f
T-7480c9,A-4f18f0,2023-01-05 00:00:00,2023-01-06 00:00:00,31.00,low,39,,f
T-0d0fed,A-ff79f2,2023-12-30 00:00:00,2023-12-31 00:00:00,37.00,medium,29,,f
T-a64b83,A-f97b9a,2023-04-19 00:00:00,2023-04-19 00:00:00,2.00,urgent,121,4,f
T-563a64,A-b9f5b1,2023-08-20 00:00:00,2023-08-21 00:00:00,25.00,medium,15,3,f
T-2cb775,A-e351e1,2024-10-04 00:00:00,2024-10-04 00:00:00,2.00,low,101,4,f
T-c83359,A-9208f0,2023-07-17 00:00:00,2023-07-17 00:00:00,20.00,low,25,3,f
T-47a586,A-c43359,2023-09-10 00:00:00,2023-09-10 00:00:00,2.00,high,43,4,f
T-948932,A-afa505,2023-03-14 00:00:00,2023-03-15 00:00:00,36.00,low,116,,f
T-87bb00,A-c70870,2024-08-18 00:00:00,2024-08-19 00:00:00,24.00,medium,62,3,f
T-fd629f,A-dcc3f1,2024-08-23 00:00:00,2024-08-23 00:00:00,17.00,high,52,,f
T-04dbe2,A-22d9d2,2024-07-16 00:00:00,2024-07-16 00:00:00,14.00,urgent,25,,f
T-b55b60,A-659280,2024-08-25 00:00:00,2024-08-25 00:00:00,22.00,low,50,5,f
T-0721f7,A-a1b80b,2024-07-25 00:00:00,2024-07-26 00:00:00,36.00,low,15,5,f
T-394a48,A-296d7c,2023-05-14 00:00:00,2023-05-16 00:00:00,67.00,low,170,,f
T-9d7afa,A-86fc1d,2024-03-16 00:00:00,2024-03-16 00:00:00,19.00,urgent,30,,f
T-207054,A-331424,2023-03-30 00:00:00,2023-03-31 00:00:00,29.00,medium,43,,f
T-f8e692,A-ed510f,2023-07-18 00:00:00,2023-07-19 00:00:00,26.00,low,110,4,f
T-80126f,A-94d3da,2024-11-23 00:00:00,2024-11-23 00:00:00,16.00,urgent,52,3,f
T-bcd0eb,A-b3fe05,2023-04-12 00:00:00,2023-04-13 00:00:00,47.00,high,173,3,f
T-53266e,A-337bc1,2024-05-03 00:00:00,2024-05-05 00:00:00,53.00,high,30,5,t
T-2e22ae,A-69b156,2023-02-11 00:00:00,2023-02-12 00:00:00,28.00,high,8,,f
T-c42d1d,A-fd9422,2024-12-22 00:00:00,2024-12-24 00:00:00,52.00,urgent,79,4,f
T-3ec5db,A-8ed5dd,2023-05-20 00:00:00,2023-05-22 00:00:00,48.00,urgent,84,3,f
T-55400f,A-84ebe4,2024-12-20 00:00:00,2024-12-20 00:00:00,5.00,medium,133,4,f
T-32884f,A-18793f,2023-08-09 00:00:00,2023-08-10 00:00:00,44.00,high,5,5,f
T-9b7861,A-c16101,2023-08-29 00:00:00,2023-08-30 00:00:00,37.00,high,23,5,f
T-9efe75,A-55f257,2024-07-12 00:00:00,2024-07-14 00:00:00,65.00,low,13,5,f
T-e4d183,A-44dc83,2024-09-15 00:00:00,2024-09-16 00:00:00,24.00,low,6,5,f
T-96c05e,A-02fac6,2023-09-16 00:00:00,2023-09-16 00:00:00,10.00,medium,53,,f
T-7e7eb8,A-d77f4c,2024-06-30 00:00:00,2024-07-02 00:00:00,54.00,low,68,3,f
T-8b710d,A-b179bf,2023-02-28 00:00:00,2023-02-28 00:00:00,9.00,low,6,,f
T-50ec38,A-de58ca,2024-09-15 00:00:00,2024-09-16 00:00:00,42.00,high,127,3,f
T-ad5952,A-202b67,2023-11-10 00:00:00,2023-11-10 00:00:00,8.00,urgent,23,5,f
T-7ebbcc,A-ba6516,2024-06-18 00:00:00,2024-06-18 00:00:00,15.00,urgent,71,,f
T-4f7055,A-e61e98,2023-04-16 00:00:00,2023-04-17 00:00:00,41.00,urgent,117,3,f
T-cc8d03,A-69fad4,2024-07-19 00:00:00,2024-07-20 00:00:00,46.00,medium,22,3,f
T-c30d17,A-7988d1,2024-09-07 00:00:00,2024-09-07 00:00:00,9.00,low,104,5,f
T-f443cd,A-dcc3f1,2024-08-31 00:00:00,2024-09-01 00:00:00,39.00,urgent,86,3,f
T-ebb763,A-f44180,2024-04-08 00:00:00,2024-04-10 00:00:00,61.00,urgent,89,5,f
T-34ad09,A-fabe19,2023-03-01 00:00:00,2023-03-02 00:00:00,47.00,urgent,37,,f
T-5c2e35,A-034368,2023-01-11 00:00:00,2023-01-12 00:00:00,33.00,urgent,123,,f
T-afa081,A-9123ac,2024-11-22 00:00:00,2024-11-24 00:00:00,63.00,medium,105,3,f
T-367fe2,A-f17767,2023-05-21 00:00:00,2023-05-22 00:00:00,39.00,medium,125,3,f
T-ef7c2f,A-94d3da,2023-02-05 00:00:00,2023-02-06 00:00:00,43.00,urgent,139,3,f
T-9ff2ab,A-32fb14,2024-05-27 00:00:00,2024-05-27 00:00:00,17.00,urgent,10,,f
T-b6fed7,A-798a3f,2023-12-19 00:00:00,2023-12-20 00:00:00,45.00,high,9,,f
T-16818f,A-139c3b,2024-12-15 00:00:00,2024-12-16 00:00:00,42.00,medium,131,4,f
T-a41057,A-22f2df,2023-04-24 00:00:00,2023-04-25 00:00:00,25.00,high,131,,f
T-152c1d,A-779e4e,2024-11-03 00:00:00,2024-11-04 00:00:00,40.00,urgent,171,5,f
T-f17009,A-309e54,2024-09-24 00:00:00,2024-09-26 00:00:00,52.00,medium,71,,f
T-d6943a,A-76fa4d,2023-07-09 00:00:00,2023-07-09 00:00:00,14.00,low,86,5,f
T-7a84fc,A-5a215a,2024-09-13 00:00:00,2024-09-14 00:00:00,24.00,low,4,5,f
T-000c31,A-3ce5b8,2024-04-05 00:00:00,2024-04-05 00:00:00,21.00,urgent,65,,f
T-f5f28c,A-9badbd,2024-09-07 00:00:00,2024-09-08 00:00:00,34.00,low,149,5,f
T-1b7a8e,A-a7bd4b,2023-11-11 00:00:00,2023-11-12 00:00:00,28.00,urgent,169,,f
T-964182,A-104f1a,2024-04-08 00:00:00,2024-04-08 00:00:00,11.00,medium,19,3,t
T-fb59aa,A-e08cd3,2024-04-29 00:00:00,2024-04-29 00:00:00,14.00,high,96,,f
T-49e572,A-59f724,2024-09-19 00:00:00,2024-09-20 00:00:00,26.00,medium,48,5,f
T-173d0c,A-f1f639,2024-05-29 00:00:00,2024-05-30 00:00:00,41.00,high,19,5,f
T-9cbdc5,A-c222ab,2024-10-28 00:00:00,2024-10-28 00:00:00,9.00,medium,18,,f
T-534a33,A-5c9849,2023-12-07 00:00:00,2023-12-09 00:00:00,53.00,low,12,,t
T-b87a5a,A-b7724f,2024-07-24 00:00:00,2024-07-25 00:00:00,43.00,low,175,,f
T-76d301,A-e4144b,2024-03-29 00:00:00,2024-03-31 00:00:00,55.00,urgent,178,4,f
T-7d5bb9,A-c58f49,2024-09-18 00:00:00,2024-09-20 00:00:00,52.00,urgent,31,,t
T-ad72a6,A-342303,2024-03-03 00:00:00,2024-03-03 00:00:00,10.00,high,10,,f
T-370b82,A-712426,2023-11-24 00:00:00,2023-11-26 00:00:00,49.00,low,87,5,f
T-913bc6,A-600734,2023-11-02 00:00:00,2023-11-03 00:00:00,30.00,urgent,117,,f
T-262c36,A-86902e,2023-05-19 00:00:00,2023-05-21 00:00:00,67.00,medium,165,,f
T-b685e1,A-02cd81,2024-03-12 00:00:00,2024-03-13 00:00:00,37.00,medium,111,,f
T-1a19ef,A-2d1036,2024-09-19 00:00:00,2024-09-19 00:00:00,20.00,medium,98,5,t
T-85c450,A-439b2f,2023-01-05 00:00:00,2023-01-05 00:00:00,5.00,low,67,,f
T-b0063c,A-8b0451,2024-02-17 00:00:00,2024-02-17 00:00:00,23.00,high,111,3,f
T-a0d060,A-9208f0,2023-01-04 00:00:00,2023-01-04 00:00:00,12.00,low,18,,f
T-93f669,A-443f6f,2024-10-29 00:00:00,2024-10-30 00:00:00,36.00,high,154,,f
T-34deb3,A-53f4e3,2024-05-16 00:00:00,2024-05-18 00:00:00,50.00,high,150,,f
T-57f1af,A-432483,2024-09-20 00:00:00,2024-09-22 00:00:00,51.00,urgent,128,,f
T-ba59c1,A-bbc346,2024-09-05 00:00:00,2024-09-07 00:00:00,51.00,medium,156,5,f
T-7917a1,A-8ed5dd,2024-06-09 00:00:00,2024-06-10 00:00:00,40.00,high,125,,f
T-d532cc,A-4f18f0,2024-08-04 00:00:00,2024-08-05 00:00:00,34.00,low,34,4,f
T-de7b56,A-6f8ad2,2024-11-15 00:00:00,2024-11-17 00:00:00,59.00,medium,3,5,f
T-9890b1,A-96bbc6,2023-03-24 00:00:00,2023-03-26 00:00:00,64.00,high,58,4,f
T-f4b555,A-cbd1a3,2024-02-05 00:00:00,2024-02-06 00:00:00,32.00,medium,3,,f
T-d97c4e,A-e5d6ab,2023-07-10 00:00:00,2023-07-12 00:00:00,50.00,high,9,,f
T-810e51,A-eb7c38,2024-07-14 00:00:00,2024-07-14 00:00:00,5.00,low,83,4,f
T-a8d3cc,A-e98302,2024-11-25 00:00:00,2024-11-26 00:00:00,42.00,urgent,57,4,f
T-1ce392,A-ad3abd,2023-12-28 00:00:00,2023-12-29 00:00:00,25.00,urgent,164,3,f
T-8f5672,A-c37601,2023-10-19 00:00:00,2023-10-21 00:00:00,59.00,urgent,5,,f
T-4fa65e,A-a09355,2024-06-03 00:00:00,2024-06-03 00:00:00,18.00,urgent,55,,f
T-8d66fe,A-d40bf7,2023-01-04 00:00:00,2023-01-05 00:00:00,27.00,urgent,171,5,f
T-788eff,A-029f69,2024-04-18 00:00:00,2024-04-19 00:00:00,35.00,urgent,131,3,f
T-3b516f,A-1b7577,2023-05-22 00:00:00,2023-05-22 00:00:00,19.00,urgent,167,5,f
T-30c6e3,A-eb2fdc,2023-11-17 00:00:00,2023-11-18 00:00:00,27.00,low,30,5,f
T-052718,A-241e75,2023-02-12 00:00:00,2023-02-12 00:00:00,8.00,medium,69,4,f
T-08c89b,A-309e54,2024-04-27 00:00:00,2024-04-28 00:00:00,36.00,urgent,82,3,f
T-74e1b9,A-0dbdc6,2023-09-06 00:00:00,2023-09-06 00:00:00,21.00,low,138,,f
T-20a128,A-7988d1,2024-11-26 00:00:00,2024-11-27 00:00:00,45.00,urgent,31,3,f
T-d23a9b,A-ad296b,2023-07-22 00:00:00,2023-07-23 00:00:00,31.00,urgent,95,5,f
T-c55d61,A-8ed5dd,2023-03-21 00:00:00,2023-03-21 00:00:00,6.00,high,8,4,f
T-2626fb,A-67be94,2024-05-04 00:00:00,2024-05-04 00:00:00,14.00,high,168,,f
T-8ed20f,A-54d94a,2023-08-15 00:00:00,2023-08-15 00:00:00,18.00,medium,78,,f
T-01dc5a,A-fd9422,2024-03-10 00:00:00,2024-03-12 00:00:00,70.00,urgent,115,4,t
T-279c10,A-1e6fc3,2023-07-09 00:00:00,2023-07-10 00:00:00,33.00,high,149,,f
T-a48070,A-856b1e,2024-02-10 00:00:00,2024-02-11 00:00:00,38.00,low,111,,t
T-aa897f,A-751c58,2024-11-03 00:00:00,2024-11-04 00:00:00,41.00,low,93,5,f
T-48d493,A-8145a0,2024-10-26 00:00:00,2024-10-27 00:00:00,39.00,medium,122,4,f
T-4d4a28,A-fd9422,2023-07-14 00:00:00,2023-07-14 00:00:00,23.00,medium,162,4,f
T-141bed,A-50f3f7,2023-12-16 00:00:00,2023-12-17 00:00:00,30.00,low,2,,f
T-ca5ab4,A-53f4e3,2024-09-24 00:00:00,2024-09-25 00:00:00,39.00,urgent,98,5,f
T-74be0c,A-bcf664,2024-11-16 00:00:00,2024-11-16 00:00:00,2.00,high,4,4,f
T-2968aa,A-016043,2024-12-11 00:00:00,2024-12-13 00:00:00,59.00,low,143,,f
T-9fff22,A-b07346,2024-03-08 00:00:00,2024-03-10 00:00:00,52.00,medium,162,,f
T-6503b3,A-9123ac,2023-12-19 00:00:00,2023-12-21 00:00:00,66.00,high,24,5,f
T-2e478d,A-6965e1,2023-06-19 00:00:00,2023-06-20 00:00:00,42.00,medium,175,,f
T-6d8847,A-3a5ad8,2023-07-16 00:00:00,2023-07-18 00:00:00,50.00,urgent,27,,f
T-245f39,A-e3bd71,2023-06-30 00:00:00,2023-06-30 00:00:00,19.00,urgent,105,,f
T-c3e2dd,A-202b67,2024-06-26 00:00:00,2024-06-28 00:00:00,69.00,medium,109,4,f
T-a32345,A-503d5a,2024-11-20 00:00:00,2024-11-20 00:00:00,7.00,medium,54,,f
T-42f9b6,A-bcf664,2023-05-12 00:00:00,2023-05-12 00:00:00,12.00,urgent,172,,f
T-399cd5,A-5247b3,2023-03-30 00:00:00,2023-03-30 00:00:00,23.00,urgent,62,3,f
T-5c4e0b,A-c608c8,2023-09-23 00:00:00,2023-09-25 00:00:00,60.00,medium,39,3,f
T-611dd2,A-86902e,2023-07-22 00:00:00,2023-07-23 00:00:00,29.00,medium,166,3,f
T-b48c61,A-2789e3,2024-11-10 00:00:00,2024-11-12 00:00:00,69.00,medium,74,4,f
T-34025b,A-5c9849,2023-07-15 00:00:00,2023-07-17 00:00:00,70.00,urgent,104,,f
T-a0a7fe,A-55f257,2023-02-27 00:00:00,2023-02-28 00:00:00,31.00,medium,160,,f
T-8c66ed,A-7c83a1,2023-09-20 00:00:00,2023-09-22 00:00:00,65.00,low,38,4,f
T-6e55e5,A-0f7d77,2023-06-05 00:00:00,2023-06-06 00:00:00,27.00,high,48,5,f
T-526bb5,A-1986ca,2024-08-10 00:00:00,2024-08-11 00:00:00,41.00,high,135,,f
T-c25880,A-9289f6,2023-06-01 00:00:00,2023-06-02 00:00:00,35.00,medium,59,5,f
T-c87e58,A-716841,2023-12-11 00:00:00,2023-12-13 00:00:00,64.00,low,102,5,f
T-8d611d,A-2e3bad,2023-02-08 00:00:00,2023-02-09 00:00:00,31.00,medium,125,3,f
T-a7ddd2,A-1ac5e0,2023-03-29 00:00:00,2023-03-31 00:00:00,60.00,high,169,,f
T-e44461,A-7f29a7,2024-07-08 00:00:00,2024-07-09 00:00:00,24.00,urgent,5,4,f
T-b2d025,A-3793ee,2024-06-26 00:00:00,2024-06-27 00:00:00,44.00,low,176,,f
T-65a10b,A-ad3abd,2023-08-16 00:00:00,2023-08-16 00:00:00,13.00,medium,12,3,f
T-0c9c88,A-0baac2,2024-07-10 00:00:00,2024-07-12 00:00:00,53.00,high,89,5,f
T-0eef43,A-fa2041,2024-03-30 00:00:00,2024-03-30 00:00:00,16.00,low,99,3,f
T-662a1c,A-e19ff6,2023-02-01 00:00:00,2023-02-02 00:00:00,32.00,urgent,74,5,f
T-f37486,A-7641d3,2023-02-03 00:00:00,2023-02-03 00:00:00,5.00,urgent,123,5,t
T-633fa7,A-054577,2023-09-01 00:00:00,2023-09-02 00:00:00,46.00,urgent,70,4,f
T-a291f6,A-e98302,2023-09-28 00:00:00,2023-10-01 00:00:00,72.00,urgent,178,4,f
T-bf9878,A-3ce5b8,2024-11-15 00:00:00,2024-11-17 00:00:00,67.00,urgent,15,3,f
T-3345a4,A-6da850,2024-12-21 00:00:00,2024-12-23 00:00:00,57.00,low,112,4,f
T-d99655,A-712533,2024-11-26 00:00:00,2024-11-28 00:00:00,48.00,high,104,,f
T-2166d3,A-aa9511,2023-01-11 00:00:00,2023-01-13 00:00:00,56.00,high,136,4,f
T-698b5a,A-d62e02,2024-05-04 00:00:00,2024-05-05 00:00:00,36.00,high,31,4,f
T-4c47b4,A-f03140,2024-02-29 00:00:00,2024-02-29 00:00:00,8.00,low,152,5,f
T-7da6d5,A-781cc0,2024-12-17 00:00:00,2024-12-19 00:00:00,64.00,high,162,3,f
T-5e536f,A-40906c,2024-10-21 00:00:00,2024-10-22 00:00:00,32.00,medium,91,,f
T-b94ce2,A-1f559b,2024-12-10 00:00:00,2024-12-11 00:00:00,42.00,urgent,142,5,f
T-411de2,A-c9bb3e,2023-09-27 00:00:00,2023-09-29 00:00:00,69.00,low,7,5,f
T-458b18,A-22f2df,2024-05-23 00:00:00,2024-05-25 00:00:00,70.00,urgent,60,5,f
T-3171ab,A-4c56c9,2024-08-26 00:00:00,2024-08-26 00:00:00,9.00,low,10,4,f
T-5435e7,A-7c83a1,2024-04-10 00:00:00,2024-04-12 00:00:00,56.00,high,140,3,f
T-9c0369,A-34ea2f,2023-09-24 00:00:00,2023-09-25 00:00:00,40.00,low,30,4,f
T-4a3162,A-bcbe98,2023-08-21 00:00:00,2023-08-22 00:00:00,31.00,urgent,112,5,f
T-3e6e13,A-e1462e,2024-08-02 00:00:00,2024-08-02 00:00:00,12.00,urgent,115,3,f
T-d9ea42,A-b11cd0,2023-05-23 00:00:00,2023-05-24 00:00:00,36.00,medium,158,5,f
T-c0b9bc,A-f03140,2023-06-15 00:00:00,2023-06-16 00:00:00,31.00,urgent,143,3,f
T-ddae37,A-cc98bc,2023-03-24 00:00:00,2023-03-24 00:00:00,10.00,low,83,,f
T-ebb598,A-84ebe4,2023-09-06 00:00:00,2023-09-08 00:00:00,67.00,low,132,4,f
T-008e20,A-b78bf8,2024-12-17 00:00:00,2024-12-19 00:00:00,49.00,urgent,94,3,f
T-b41d5c,A-9289f6,2023-09-15 00:00:00,2023-09-15 00:00:00,5.00,high,71,,f
T-e45dfb,A-0f6450,2023-04-08 00:00:00,2023-04-08 00:00:00,16.00,medium,173,4,f
T-d6f0ba,A-30b4ca,2024-05-15 00:00:00,2024-05-17 00:00:00,52.00,low,69,,f
T-41e58d,A-9bfc9f,2024-02-29 00:00:00,2024-02-29 00:00:00,4.00,high,170,,f
T-129715,A-54ecc2,2023-07-06 00:00:00,2023-07-08 00:00:00,70.00,high,97,,f
T-fa3300,A-bcf664,2024-07-03 00:00:00,2024-07-06 00:00:00,72.00,low,80,,f
T-fa177b,A-e2cd1b,2023-07-28 00:00:00,2023-07-30 00:00:00,61.00,low,29,4,f
T-95c3dd,A-fabe19,2024-01-06 00:00:00,2024-01-07 00:00:00,43.00,high,15,4,f
T-57d464,A-671f31,2023-11-07 00:00:00,2023-11-08 00:00:00,44.00,high,146,4,f
T-f97334,A-c45b23,2024-11-02 00:00:00,2024-11-03 00:00:00,42.00,urgent,75,,f
T-c2f40f,A-1f0636,2024-08-22 00:00:00,2024-08-22 00:00:00,17.00,high,68,3,f
T-6c2263,A-82861f,2024-09-14 00:00:00,2024-09-14 00:00:00,17.00,medium,150,3,f
T-9ac5fe,A-068fc6,2024-04-25 00:00:00,2024-04-26 00:00:00,34.00,urgent,106,4,f
T-70987d,A-1f7acb,2024-12-05 00:00:00,2024-12-07 00:00:00,57.00,high,178,,f
T-96ccc2,A-186a44,2024-12-30 00:00:00,2024-12-31 00:00:00,24.00,high,146,4,f
T-04fe85,A-6f8ad2,2023-09-24 00:00:00,2023-09-24 00:00:00,6.00,high,121,4,f
T-8ab6ea,A-dcc3f1,2024-08-20 00:00:00,2024-08-21 00:00:00,45.00,high,153,,f
T-7cb39d,A-3be56b,2023-12-22 00:00:00,2023-12-22 00:00:00,14.00,medium,32,3,f
T-831e11,A-cb6cc6,2024-06-26 00:00:00,2024-06-26 00:00:00,5.00,low,90,,f
T-95d237,A-cb5333,2023-04-25 00:00:00,2023-04-25 00:00:00,13.00,high,54,,f
T-b251a1,A-20736a,2024-01-08 00:00:00,2024-01-09 00:00:00,25.00,urgent,11,3,f
T-06628f,A-4e960a,2023-10-31 00:00:00,2023-11-02 00:00:00,54.00,urgent,95,,f
T-452a96,A-2ebb4b,2024-04-05 00:00:00,2024-04-06 00:00:00,36.00,low,149,3,f
T-702e0f,A-96e141,2024-01-26 00:00:00,2024-01-27 00:00:00,46.00,high,17,4,f
T-710a02,A-1b7577,2024-05-31 00:00:00,2024-05-31 00:00:00,10.00,medium,37,3,f
T-ca831e,A-9b9fe9,2024-12-21 00:00:00,2024-12-21 00:00:00,8.00,high,127,,f
T-073728,A-b9eed8,2023-03-03 00:00:00,2023-03-03 00:00:00,22.00,medium,116,,t
T-088e00,A-3b37d9,2023-03-16 00:00:00,2023-03-18 00:00:00,63.00,high,107,,f
