subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-50a388,A-089363,2024-06-18,,Pro,34,0.00,0.00,t,t,f,f,annual,t
S-1fd72a,A-09316c,2024-11-27,,Pro,70,3430.00,41160.00,f,f,f,f,annual,t
S-40cbc0,A-474ad4,2024-04-18,,Basic,8,152.00,1824.00,f,f,f,f,annual,t
S-0b831e,A-4c38bc,2024-10-05,,Pro,36,1764.00,21168.00,f,f,f,f,annual,t
S-b5035b,A-7c4956,2023-12-28,,Enterprise,5,995.00,11940.00,f,f,f,f,monthly,t
S-1ac1b4,A-ac14bb,2023-10-28,,Enterprise,21,4179.00,50148.00,f,f,f,f,monthly,t
S-86e226,A-58b9ff,2024-06-17,,Pro,25,0.00,0.00,t,f,f,f,monthly,f
S-e60ba0,A-d26ab4,2024-11-18,,Pro,62,0.00,0.00,t,f,f,f,annual,f
S-377ced,A-432483,2023-12-13,,Enterprise,60,11940.00,143280.00,f,f,f,f,monthly,f
S-72cf21,A-855a48,2024-01-30,,Enterprise,40,7960.00,95520.00,f,f,t,f,annual,f
S-d114e2,A-016043,2024-11-27,,Basic,11,209.00,2508.00,f,f,f,f,annual,f
S-5521a1,A-b7b7b7,2024-04-11,,Pro,45,2205.00,26460.00,f,f,f,f,annual,t
S-206227,A-4e960a,2024-10-07,,Enterprise,12,2388.00,28656.00,f,f,t,f,monthly,t
S-eac553,A-ac9111,2024-06-09,,Basic,28,532.00,6384.00,f,f,f,f,annual,t
S-26191b,A-cbbe12,2023-07-21,2024-10-23,Pro,40,0.00,0.00,t,f,f,t,annual,t
S-8c8315,A-34ea2f,2024-11-19,,Pro,8,0.00,0.00,t,t,f,f,annual,t
S-7af0d5,A-c4ea60,2023-11-04,,Basic,48,912.00,10944.00,f,f,t,f,annual,f
S-b45a45,A-bcbe98,2024-09-09,,Pro,46,2254.00,27048.00,f,f,f,f,annual,t
S-639d60,A-84ebe4,2024-01-25,,Enterprise,18,0.00,0.00,t,f,f,f,annual,t
S-aaeb34,A-90a8c8,2024-09-21,,Enterprise,28,5572.00,66864.00,f,t,f,f,annual,f
S-bef342,A-4814a3,2024-11-26,,Enterprise,87,17313.00,207756.00,f,f,f,f,annual,t
S-162d54,A-922109,2024-08-11,,Basic,11,209.00,2508.00,f,f,f,f,monthly,t
S-cf44af,A-3be56b,2024-08-03,,Pro,17,833.00,9996.00,f,f,f,f,annual,t
S-2c3d7d,A-c62e55,2024-12-31,,Pro,14,686.00,8232.00,f,f,f,f,annual,t
S-92795b,A-e36807,2024-01-06,,Basic,81,1539.00,18468.00,f,f,f,f,monthly,f
S-9cb1f7,A-118d55,2024-07-12,,Pro,17,833.00,9996.00,f,f,t,f,monthly,t
S-ee994a,A-49b828,2024-04-18,,Pro,25,1225.00,14700.00,f,f,f,f,monthly,t
S-97df3f,A-9123ac,2024-07-06,,Pro,9,441.00,5292.00,f,f,f,f,annual,t
S-c2b710,A-88c6ca,2024-01-11,,Enterprise,5,995.00,11940.00,f,f,f,f,monthly,t
S-e768f5,A-1ac5e0,2024-11-19,,Enterprise,33,6567.00,78804.00,f,f,f,f,annual,t
S-6aa20b,A-a6d261,2024-11-01,,Enterprise,9,0.00,0.00,t,f,f,f,monthly,t
S-feea3a,A-82d8a6,2024-12-17,2024-12-22,Basic,5,95.00,1140.00,f,f,t,t,monthly,t
S-f86bcf,A-592832,2024-02-12,2024-03-12,Pro,44,2156.00,25872.00,f,f,f,t,annual,f
S-6608d9,A-c9bb3e,2024-10-26,,Enterprise,18,3582.00,42984.00,f,f,f,f,annual,t
S-f5efe4,A-313be3,2023-11-25,,Enterprise,47,0.00,0.00,t,f,f,f,annual,t
S-32b223,A-2edab2,2023-11-28,,Pro,17,833.00,9996.00,f,f,f,f,annual,t
S-155e15,A-b07b56,2024-02-12,,Pro,30,1470.00,17640.00,f,f,f,f,monthly,t
S-a6010b,A-5a92e7,2024-10-14,,Basic,6,0.00,0.00,t,f,f,f,monthly,t
S-e60306,A-f45426,2024-10-12,,Enterprise,46,9154.00,109848.00,f,f,f,f,annual,t
S-6bde88,A-157070,2024-09-18,,Pro,49,0.00,0.00,t,f,f,f,annual,t
S-6ca5ab,A-55f257,2024-07-31,,Basic,14,0.00,0.00,t,f,f,f,annual,t
S-eafea7,A-cbd1a3,2024-11-29,,Enterprise,28,5572.00,66864.00,f,f,f,f,monthly,t
S-55db9e,A-8ae05d,2024-08-19,,Basic,86,1634.00,19608.00,f,f,f,f,annual,f
S-be079b,A-6da850,2024-04-29,,Basic,5,0.00,0.00,t,f,t,f,monthly,f
S-bd5207,A-7cfe77,2024-05-12,,Basic,69,1311.00,15732.00,f,f,f,f,annual,t
S-f74bdd,A-c16101,2024-09-14,,Enterprise,14,2786.00,33432.00,f,f,f,f,annual,t
S-b3071c,A-cab532,2023-03-11,2024-12-14,Pro,31,1519.00,18228.00,f,f,f,t,monthly,t
S-ed1026,A-9a532a,2024-09-21,,Enterprise,11,2189.00,26268.00,f,f,f,f,annual,t
S-8cfa7f,A-d922bf,2024-12-08,,Enterprise,15,0.00,0.00,t,f,f,f,annual,t
S-2dbf11,A-e888d1,2024-05-25,,Pro,14,686.00,8232.00,f,f,f,f,annual,t
S-4311fb,A-2b9d3e,2024-12-11,,Pro,14,686.00,8232.00,f,f,f,f,monthly,t
S-5d729e,A-4a267b,2024-09-05,,Enterprise,29,5771.00,69252.00,f,f,f,f,monthly,t
S-50e517,A-e7a1e2,2024-10-28,,Basic,12,228.00,2736.00,f,f,f,f,annual,t
S-814624,A-671f31,2024-12-28,,Enterprise,82,0.00,0.00,t,f,t,f,annual,t
S-f2d47e,A-6dee43,2024-05-27,,Enterprise,54,0.00,0.00,t,f,f,f,monthly,t
S-a405f7,A-0b0d6d,2024-12-30,,Pro,22,1078.00,12936.00,f,f,f,f,annual,t
S-0c46bb,A-c45b23,2024-09-04,,Basic,12,228.00,2736.00,f,f,f,f,annual,t
S-8b486a,A-59f724,2024-12-06,,Pro,77,0.00,0.00,t,f,f,f,annual,f
S-ddb09e,A-cc1d8d,2024-10-12,,Enterprise,8,1592.00,19104.00,f,f,f,f,monthly,f
S-561e21,A-87aa7b,2024-08-29,,Pro,24,0.00,0.00,t,t,f,f,annual,t
S-8b1c37,A-acb7f7,2024-03-28,,Pro,32,0.00,0.00,t,f,f,f,monthly,f
S-fc6cb4,A-34d880,2024-11-08,2024-09-18,Basic,41,779.00,9348.00,f,f,f,t,monthly,f
S-13dfe7,A-956988,2024-12-15,,Pro,2,98.00,1176.00,f,f,f,f,annual,t
S-14d060,A-bcf664,2024-12-12,,Pro,47,2303.00,27636.00,f,f,f,f,annual,t
S-43f9f8,A-712f1c,2024-03-01,,Basic,24,456.00,5472.00,f,f,f,f,monthly,t
S-8c41e8,A-c16101,2024-09-23,,Basic,16,304.00,3648.00,f,t,f,f,annual,t
S-0a9660,A-c7e58b,2024-04-04,,Enterprise,10,1990.00,23880.00,f,f,f,f,monthly,t
S-9c85b0,A-78f02b,2024-11-19,,Enterprise,11,2189.00,26268.00,f,f,f,f,annual,t
S-f09b6c,A-0f6450,2024-12-27,,Basic,28,532.00,6384.00,f,f,f,f,monthly,t
S-a1e688,A-2f6a32,2024-10-11,,Basic,47,893.00,10716.00,f,f,f,f,annual,t
S-0b62cc,A-a09355,2024-11-11,,Enterprise,17,3383.00,40596.00,f,f,f,f,monthly,t
S-e41941,A-aa9511,2024-12-12,,Enterprise,30,5970.00,71640.00,f,f,f,f,monthly,f
S-b7deea,A-65aeb5,2024-03-22,2024-03-12,Enterprise,63,12537.00,150444.00,f,f,f,t,monthly,t
S-b81c97,A-0b0d6d,2024-12-31,,Pro,18,882.00,10584.00,f,f,f,f,monthly,t
S-462547,A-e2cd1b,2024-07-12,,Basic,119,2261.00,27132.00,f,f,f,f,annual,t
S-38ac0c,A-794a0b,2024-05-07,,Enterprise,31,6169.00,74028.00,f,f,f,f,monthly,t
S-4704e5,A-6dee43,2024-03-15,,Basic,3,57.00,684.00,f,f,f,f,monthly,t
S-8b349c,A-32728c,2023-01-07,2024-07-04,Basic,20,380.00,4560.00,f,f,f,t,annual,t
S-33472f,A-f03140,2024-03-31,,Enterprise,27,5373.00,64476.00,f,f,f,f,monthly,t
S-70c369,A-4bfa33,2024-12-24,,Pro,72,3528.00,42336.00,f,f,f,f,monthly,t
S-2a6e4a,A-17939a,2024-12-30,,Pro,31,1519.00,18228.00,f,f,f,f,annual,f
S-091a8d,A-098560,2024-02-24,,Pro,23,0.00,0.00,t,f,f,f,monthly,t
S-a2afb0,A-139c3b,2024-12-21,,Enterprise,18,3582.00,42984.00,f,f,f,f,annual,f
S-85022b,A-d62e02,2024-06-11,,Basic,6,114.00,1368.00,f,t,f,f,monthly,t
S-b71b3a,A-cd458b,2024-12-21,,Enterprise,47,9353.00,112236.00,f,f,f,f,monthly,t
S-cc80ee,A-034368,2024-12-12,,Enterprise,23,4577.00,54924.00,f,f,f,f,monthly,t
S-2e8409,A-029f69,2024-12-14,,Pro,10,490.00,5880.00,f,f,f,f,annual,f
S-de9b4b,A-600734,2024-06-11,,Pro,36,1764.00,21168.00,f,f,f,f,monthly,t
S-e5efce,A-cea1f0,2024-06-08,,Pro,8,392.00,4704.00,f,f,f,f,annual,f
S-d925e2,A-ce550d,2024-12-16,,Pro,35,1715.00,20580.00,f,f,f,f,annual,t
S-0ab4e8,A-6a4e2d,2023-04-12,,Pro,16,784.00,9408.00,f,f,f,f,monthly,t
S-585c3b,A-cc1d8d,2024-12-13,,Pro,6,0.00,0.00,t,f,f,f,annual,t
S-a4fd17,A-cbbe12,2024-11-05,2024-07-20,Basic,40,760.00,9120.00,f,f,t,t,monthly,f
S-68b261,A-d535f6,2024-11-12,,Pro,19,931.00,11172.00,f,t,f,f,annual,t
S-567afa,A-c16cf7,2024-07-12,,Pro,18,882.00,10584.00,f,f,f,f,annual,t
S-39b850,A-297a2d,2023-08-15,,Basic,27,0.00,0.00,t,f,f,f,annual,t
S-2a9676,A-92a3af,2024-07-23,,Pro,25,1225.00,14700.00,f,f,f,f,annual,t
S-fedcd9,A-65c341,2024-01-10,,Enterprise,11,2189.00,26268.00,f,f,f,f,annual,t
S-627697,A-977ca0,2023-03-20,,Basic,26,494.00,5928.00,f,f,f,f,monthly,t
S-65e38d,A-eb1312,2024-11-11,,Enterprise,25,4975.00,59700.00,f,t,f,f,monthly,t
S-8e5fd4,A-43a9e3,2024-09-03,,Basic,27,513.00,6156.00,f,t,f,f,annual,t
S-cf55da,A-2f6a32,2024-09-16,,Basic,19,0.00,0.00,t,f,f,f,monthly,t
S-e8488d,A-52dd88,2024-02-08,,Enterprise,26,5174.00,62088.00,f,f,f,f,monthly,f
S-344c0d,A-87aa7b,2024-10-15,,Enterprise,24,4776.00,57312.00,f,f,f,f,annual,t
S-3f0fb6,A-016043,2024-10-20,,Pro,27,1323.00,15876.00,f,f,f,f,annual,f
S-cd2085,A-7c83a1,2024-10-11,2024-11-26,Basic,12,228.00,2736.00,f,f,t,t,monthly,t
S-91419b,A-94c3cd,2024-07-19,,Pro,37,1813.00,21756.00,f,f,f,f,annual,f
S-a84c82,A-186a44,2023-01-11,,Pro,20,980.00,11760.00,f,f,f,f,annual,f
S-c9d323,A-3a7284,2024-12-12,,Pro,31,1519.00,18228.00,f,f,f,f,monthly,t
S-404ecd,A-592832,2024-09-27,2024-12-18,Enterprise,18,3582.00,42984.00,f,f,f,t,monthly,t
S-d224a1,A-42b791,2024-11-06,,Pro,29,1421.00,17052.00,f,f,f,f,monthly,t
S-a7ea10,A-96e141,2024-05-08,2024-08-17,Basic,15,285.00,3420.00,f,f,f,t,annual,t
S-3d1043,A-e4144b,2024-12-15,,Enterprise,41,8159.00,97908.00,f,f,f,f,annual,f
S-7c1eb7,A-02cd81,2024-12-05,,Pro,44,2156.00,25872.00,f,f,f,f,monthly,t
S-4eb120,A-e1b9cd,2024-09-28,,Basic,40,760.00,9120.00,f,f,f,f,monthly,t
S-b11225,A-7cfe77,2024-11-21,,Pro,69,3381.00,40572.00,f,f,f,f,annual,t
S-dbceba,A-3cc791,2024-12-19,,Pro,36,1764.00,21168.00,f,f,f,f,monthly,t
S-b89305,A-0aaf6e,2024-09-11,,Basic,4,76.00,912.00,f,f,f,f,monthly,t
S-81b6ee,A-e1b9cd,2023-11-25,,Pro,40,1960.00,23520.00,f,f,f,f,annual,f
S-fbbd54,A-692f18,2024-02-06,,Pro,5,0.00,0.00,t,f,f,f,monthly,t
S-f1fa8b,A-ffc04f,2024-07-31,,Pro,55,2695.00,32340.00,f,f,f,f,monthly,f
S-c6d8ce,A-249769,2024-10-06,,Pro,11,539.00,6468.00,f,f,f,f,monthly,t
S-226cf3,A-956988,2024-12-18,,Pro,42,2058.00,24696.00,f,f,t,f,monthly,t
S-9e2c78,A-e4144b,2024-12-18,,Basic,41,0.00,0.00,t,f,f,f,annual,t
S-61bcfb,A-4e631b,2024-05-11,,Basic,22,418.00,5016.00,f,f,f,f,monthly,t
S-96a469,A-e693b6,2023-08-10,,Pro,55,2695.00,32340.00,f,f,f,f,annual,t
S-5c2991,A-94c3cd,2024-06-01,,Enterprise,32,0.00,0.00,t,f,f,f,annual,t
S-771f7b,A-5c9849,2024-11-30,,Enterprise,62,12338.00,148056.00,f,f,f,f,annual,t
S-bdd5df,A-a45270,2024-07-18,,Enterprise,25,4975.00,59700.00,f,f,f,f,monthly,f
S-c46499,A-00cac8,2024-03-03,,Basic,8,152.00,1824.00,f,f,f,f,annual,t
S-03a5b0,A-068fc6,2024-07-13,,Enterprise,35,6965.00,83580.00,f,f,f,f,monthly,t
S-973e8e,A-0a282f,2024-09-28,2024-12-16,Enterprise,6,1194.00,14328.00,f,f,f,t,annual,t
S-8c8905,A-ba6516,2024-05-18,,Enterprise,27,5373.00,64476.00,f,f,f,f,annual,t
S-6d09f2,A-f92792,2024-11-24,,Basic,3,57.00,684.00,f,f,f,f,monthly,t
S-32d56d,A-9f9299,2023-11-27,,Enterprise,28,5572.00,66864.00,f,f,f,f,annual,t
S-54e8b2,A-19b2c8,2024-05-18,,Pro,20,980.00,11760.00,f,f,f,f,monthly,t
S-2664e1,A-2d4502,2024-07-19,,Enterprise,41,8159.00,97908.00,f,t,f,f,annual,t
S-ceaff7,A-a8b49c,2024-02-16,,Basic,16,304.00,3648.00,f,f,f,f,annual,t
S-307b2b,A-4e44e8,2024-09-21,2024-10-26,Pro,8,392.00,4704.00,f,f,f,t,annual,t
S-491216,A-b7ef83,2024-09-16,,Pro,31,1519.00,18228.00,f,f,f,f,annual,t
S-a70baa,A-883b7d,2024-10-08,,Enterprise,17,3383.00,40596.00,f,f,f,f,annual,t
S-b5337b,A-7c6b6b,2024-10-12,,Pro,7,343.00,4116.00,f,f,f,f,annual,t
S-b2b1b9,A-49b828,2023-06-10,,Enterprise,49,9751.00,117012.00,f,t,f,f,annual,t
S-6a02fe,A-35083d,2023-07-11,,Basic,25,475.00,5700.00,f,f,f,f,monthly,t
S-0865f1,A-95b24a,2023-10-12,,Basic,38,722.00,8664.00,f,f,f,f,annual,t
S-4f21c1,A-9f9299,2023-11-24,2024-07-20,Enterprise,28,5572.00,66864.00,f,f,f,t,annual,t
S-0ce88b,A-9ee962,2024-07-18,,Basic,9,171.00,2052.00,f,f,f,f,annual,t
S-446c54,A-296d7c,2024-05-11,,Enterprise,2,398.00,4776.00,f,f,f,f,annual,t
S-55aafd,A-e89151,2024-05-23,,Basic,8,152.00,1824.00,f,t,f,f,monthly,t
S-f4caa8,A-9badbd,2024-09-16,2024-12-10,Basic,23,437.00,5244.00,f,f,f,t,annual,t
S-7c24f6,A-f25509,2024-06-16,,Enterprise,32,0.00,0.00,t,f,f,f,annual,f
S-c555c4,A-bcf87c,2024-12-13,,Enterprise,17,3383.00,40596.00,f,f,f,f,monthly,t
S-503afa,A-4e631b,2024-03-18,,Enterprise,40,7960.00,95520.00,f,f,f,f,monthly,f
S-98f176,A-05d3b3,2023-08-14,,Basic,55,0.00,0.00,t,f,f,f,annual,t
S-de473d,A-e6afc1,2023-05-31,,Pro,6,294.00,3528.00,f,f,f,f,monthly,t
S-1876fb,A-4f18f0,2024-12-10,,Enterprise,59,11741.00,140892.00,f,f,f,f,monthly,f
S-8fd22d,A-354f12,2024-01-08,,Enterprise,1,199.00,2388.00,f,f,f,f,monthly,t
S-7ded4d,A-0f3e88,2024-06-18,,Basic,17,323.00,3876.00,f,f,f,f,monthly,t
S-2cb298,A-9077b0,2024-12-20,,Enterprise,2,398.00,4776.00,f,t,f,f,annual,t
S-dfbd79,A-977ca0,2024-11-24,2024-11-24,Pro,14,686.00,8232.00,f,f,f,t,annual,t
S-162e73,A-55f257,2024-12-01,,Enterprise,38,0.00,0.00,t,f,f,f,annual,t
S-f0c747,A-5b1bcd,2024-09-24,,Enterprise,73,14527.00,174324.00,f,f,f,f,monthly,t
S-cf72c8,A-2e3bad,2024-10-27,,Basic,61,1159.00,13908.00,f,f,f,f,annual,t
S-befdba,A-ff79f2,2024-11-15,2024-11-19,Basic,36,684.00,8208.00,f,f,f,t,annual,f
S-921f19,A-eb7c38,2024-09-16,,Pro,39,0.00,0.00,t,f,f,f,monthly,t
S-e9395e,A-180abf,2024-12-20,,Pro,64,3136.00,37632.00,f,t,f,f,monthly,t
S-24cdb5,A-592832,2024-10-21,,Basic,35,665.00,7980.00,f,f,f,f,annual,t
S-5aa4ba,A-2d1036,2024-09-25,,Pro,69,3381.00,40572.00,f,f,f,f,monthly,t
S-207046,A-94d3da,2024-03-03,,Pro,41,0.00,0.00,t,f,f,f,annual,t
S-0d6ea4,A-f44180,2023-12-27,2024-10-30,Enterprise,9,1791.00,21492.00,f,f,f,t,monthly,f
S-5de79e,A-1619f8,2024-06-11,,Basic,29,551.00,6612.00,f,t,f,f,annual,f
S-a04ec4,A-4ef964,2024-06-17,,Pro,17,833.00,9996.00,f,f,f,f,annual,t
S-33deb8,A-427b69,2024-11-30,,Pro,17,833.00,9996.00,f,f,f,f,annual,t
S-08f8d3,A-bcf87c,2024-11-27,,Pro,21,1029.00,12348.00,f,f,f,f,monthly,t
S-292c06,A-089363,2024-11-07,,Pro,26,1274.00,15288.00,f,f,f,f,monthly,t
S-0e9334,A-8ed5dd,2024-07-09,,Basic,23,437.00,5244.00,f,f,f,f,monthly,t
S-6a7c79,A-4ef964,2024-08-28,,Pro,17,0.00,0.00,t,f,f,f,monthly,t
S-1cfab2,A-712f1c,2024-01-12,,Enterprise,37,7363.00,88356.00,f,f,f,f,monthly,t
S-0c0691,A-19b2c8,2024-10-25,,Enterprise,20,3980.00,47760.00,f,f,f,f,monthly,t
S-b18ae9,A-b78bf8,2024-12-14,,Pro,33,1617.00,19404.00,f,f,f,f,monthly,t
S-a0abcf,A-42b791,2024-11-12,,Pro,14,686.00,8232.00,f,f,f,f,annual,f
S-567f8f,A-02cd81,2024-01-06,,Enterprise,44,8756.00,105072.00,f,f,f,f,annual,t
S-3673f2,A-cd458b,2024-08-17,,Enterprise,47,9353.00,112236.00,f,f,f,f,annual,t
S-3ff7bb,A-10b8f2,2024-08-15,,Basic,47,0.00,0.00,t,t,f,f,monthly,t
S-b9d674,A-cc98bc,2023-09-07,,Enterprise,32,6368.00,76416.00,f,f,f,f,monthly,t
S-381917,A-474ad4,2024-02-07,,Pro,17,833.00,9996.00,f,f,f,f,monthly,t
S-67c1d8,A-328bd0,2024-12-18,,Pro,18,882.00,10584.00,f,f,t,f,annual,t
S-c85c63,A-5c046d,2024-02-12,,Basic,93,1767.00,21204.00,f,f,f,f,monthly,f
S-8dd1cf,A-4d1e75,2024-12-17,,Basic,20,380.00,4560.00,f,t,f,f,monthly,f
S-3741b9,A-c16b88,2024-06-20,2024-11-07,Basic,23,0.00,0.00,t,f,f,t,annual,t
S-90dd19,A-297a2d,2024-04-03,,Pro,27,1323.00,15876.00,f,t,f,f,annual,t
S-d62a15,A-089363,2024-08-08,,Enterprise,10,1990.00,23880.00,f,f,f,f,annual,t
S-2a928c,A-fa3095,2024-12-16,,Basic,70,1330.00,15960.00,f,f,f,f,monthly,t
S-be86e3,A-3a5ad8,2024-01-14,,Enterprise,11,2189.00,26268.00,f,f,t,f,annual,t
S-3dc46b,A-5790f4,2024-12-23,,Pro,12,588.00,7056.00,f,f,f,f,monthly,f
S-d6106b,A-0a282f,2024-10-16,,Basic,6,114.00,1368.00,f,f,f,f,monthly,t
S-c5a75d,A-66224b,2024-12-18,,Pro,92,4508.00,54096.00,f,f,f,f,annual,t
S-2f11bb,A-82d8a6,2024-12-29,,Pro,5,245.00,2940.00,f,f,f,f,annual,t
S-8f2b13,A-034368,2024-10-14,,Enterprise,28,5572.00,66864.00,f,f,f,f,annual,t
S-4047a8,A-e19ff6,2024-01-06,,Basic,1,19.00,228.00,f,f,f,f,monthly,f
S-969c1d,A-5b4ebb,2024-07-13,,Basic,29,551.00,6612.00,f,f,f,f,monthly,t
S-f41a31,A-659280,2023-11-25,,Enterprise,13,2587.00,31044.00,f,f,f,f,monthly,f
S-7a36ee,A-b11cd0,2023-02-16,2024-06-22,Basic,26,494.00,5928.00,f,f,f,t,monthly,t
S-b1d153,A-3793ee,2023-11-23,2024-08-10,Pro,49,2401.00,28812.00,f,f,f,t,monthly,t
S-515485,A-f3ff05,2024-09-21,,Pro,35,1715.00,20580.00,f,f,f,f,monthly,t
S-fe910d,A-241e75,2024-10-19,,Basic,5,95.00,1140.00,f,f,f,f,monthly,t
S-cd74b9,A-157070,2024-01-26,,Enterprise,16,3184.00,38208.00,f,t,f,f,annual,t
S-604bd0,A-0e966d,2024-10-27,,Pro,57,2793.00,33516.00,f,f,f,f,monthly,f
S-cea51e,A-cc1d8d,2024-12-22,,Enterprise,20,0.00,0.00,t,f,f,f,monthly,t
S-1d63bf,A-69fad4,2024-01-02,2024-08-19,Enterprise,22,4378.00,52536.00,f,f,f,t,monthly,t
S-951c06,A-0532a9,2024-09-26,,Basic,19,361.00,4332.00,f,f,f,f,annual,t
S-6e780e,A-de58ca,2024-01-09,,Enterprise,36,7164.00,85968.00,f,f,f,f,annual,t
S-501046,A-c4ea60,2024-07-20,,Pro,18,882.00,10584.00,f,f,f,f,annual,t
S-d88f58,A-4ef964,2024-11-11,,Basic,17,323.00,3876.00,f,f,f,f,monthly,t
S-3012fa,A-902ef7,2024-05-09,,Pro,83,4067.00,48804.00,f,f,f,f,annual,t
S-936e80,A-5a3eb9,2023-09-21,,Pro,18,882.00,10584.00,f,f,f,f,annual,t
S-7bebc1,A-054577,2024-08-27,,Basic,24,456.00,5472.00,f,f,f,f,annual,t
S-cd8a6a,A-96215d,2024-04-11,,Pro,10,490.00,5880.00,f,f,f,f,annual,f
S-810a67,A-592832,2024-10-15,,Pro,18,882.00,10584.00,f,f,f,f,monthly,t
S-370135,A-e693b6,2024-11-05,,Pro,55,2695.00,32340.00,f,f,f,f,monthly,f
S-1ad030,A-92a3af,2024-01-09,,Enterprise,25,4975.00,59700.00,f,f,f,f,annual,f
S-fc155b,A-ccabf0,2024-09-09,,Enterprise,1,199.00,2388.00,f,f,f,f,annual,t
S-9c23e1,A-f92792,2024-09-17,,Enterprise,18,3582.00,42984.00,f,f,f,f,annual,t
S-af5a51,A-ccb686,2024-08-22,,Enterprise,53,10547.00,126564.00,f,t,f,f,annual,t
S-7e86a2,A-7c5768,2024-10-29,,Basic,3,57.00,684.00,f,f,f,f,monthly,t
S-12902a,A-3932db,2024-09-21,,Enterprise,19,3781.00,45372.00,f,t,f,f,monthly,t
S-7d4240,A-09316c,2024-11-11,,Basic,70,1330.00,15960.00,f,f,f,f,monthly,t
S-a94f54,A-e888d1,2023-04-09,2024-12-05,Enterprise,16,3184.00,38208.00,f,t,f,t,monthly,t
S-64b181,A-bbe56f,2024-04-16,,Pro,21,1029.00,12348.00,f,f,f,f,annual,t
S-239429,A-65aeb5,2024-11-05,,Enterprise,9,0.00,0.00,t,f,f,f,monthly,t
S-c1ad26,A-10b8da,2024-09-05,,Pro,14,686.00,8232.00,f,f,f,f,annual,t
S-02b3a1,A-e6afc1,2023-05-08,,Basic,18,342.00,4104.00,f,f,f,f,monthly,t
S-83b45d,A-5a92e7,2024-06-27,,Pro,5,0.00,0.00,t,f,f,f,annual,t
S-43aa0e,A-4d1e75,2024-10-18,,Basic,36,0.00,0.00,t,f,f,f,monthly,t
S-ab06f4,A-90a8c8,2024-10-29,,Pro,15,735.00,8820.00,f,f,f,f,annual,t
S-4d2011,A-751c58,2024-07-29,,Enterprise,15,2985.00,35820.00,f,f,f,f,annual,f
S-dc28c6,A-e7beab,2024-05-01,,Enterprise,58,0.00,0.00,t,f,f,f,monthly,t
S-709b46,A-ed510f,2023-09-03,,Pro,42,2058.00,24696.00,f,f,f,f,annual,f
S-05eff5,A-118f1c,2024-12-23,,Basic,32,608.00,7296.00,f,f,f,f,monthly,t
S-e11cde,A-0f6450,2024-12-31,,Enterprise,28,5572.00,66864.00,f,f,f,f,monthly,f
S-db47af,A-d535f6,2024-11-13,,Basic,54,1026.00,12312.00,f,f,f,f,monthly,t
S-9af385,A-157070,2024-09-26,,Basic,27,513.00,6156.00,f,f,f,f,monthly,t
S-491caf,A-6f50ae,2024-03-24,,Basic,19,361.00,4332.00,f,f,t,f,annual,f
S-6bd30a,A-5c9849,2024-01-12,2024-12-16,Enterprise,91,18109.00,217308.00,f,f,f,t,monthly,t
S-6cdfb7,A-432483,2024-11-29,,Pro,31,1519.00,18228.00,f,f,f,f,annual,t
S-2b7664,A-cb6cc6,2023-08-22,,Basic,13,247.00,2964.00,f,f,f,f,monthly,t
S-e6b35a,A-3c1a3f,2024-03-25,,Basic,4,76.00,912.00,f,f,f,f,monthly,t
S-221db6,A-1d5444,2024-09-16,,Pro,24,0.00,0.00,t,f,f,f,annual,t
S-408c2f,A-993085,2023-11-23,,Basic,31,589.00,7068.00,f,f,f,f,annual,t
S-f690b4,A-dfbd31,2024-04-12,,Pro,35,1715.00,20580.00,f,f,t,f,annual,t
S-f4dc54,A-eb1312,2024-10-12,,Basic,25,475.00,5700.00,f,f,f,f,monthly,t
S-5717da,A-54d94a,2024-10-24,,Pro,27,1323.00,15876.00,f,f,f,f,monthly,t
S-36c07b,A-2922b6,2024-11-12,,Pro,15,735.00,8820.00,f,f,f,f,annual,t
S-01afa4,A-a09355,2024-05-12,,Enterprise,14,2786.00,33432.00,f,f,t,f,annual,t
S-f7234f,A-5f7781,2024-08-27,,Pro,85,0.00,0.00,t,f,f,f,monthly,f
S-dd1d46,A-72799b,2023-11-18,,Enterprise,20,0.00,0.00,t,f,f,f,monthly,t
S-fa0094,A-2bc93d,2024-02-23,,Pro,14,686.00,8232.00,f,f,f,f,annual,t
S-bf89e6,A-812c5b,2024-05-19,,Pro,130,6370.00,76440.00,f,f,f,f,monthly,t
S-078c2b,A-354f12,2024-08-11,,Basic,7,133.00,1596.00,f,f,f,f,monthly,t
S-496c1e,A-f19b24,2024-08-20,,Basic,29,551.00,6612.00,f,f,f,f,annual,t
S-40dcf4,A-249769,2024-05-08,,Enterprise,56,11144.00,133728.00,f,f,f,f,annual,t
S-4cd678,A-40de06,2024-03-24,,Pro,28,1372.00,16464.00,f,f,f,f,monthly,f
S-f981fe,A-3cc791,2024-01-06,,Enterprise,22,4378.00,52536.00,f,f,f,f,monthly,t
S-5da6e7,A-5a215a,2024-07-29,2024-09-19,Pro,87,4263.00,51156.00,f,f,f,t,annual,t
S-1a5fa7,A-1f559b,2024-02-27,,Enterprise,26,5174.00,62088.00,f,f,f,f,annual,f
S-067edc,A-075038,2023-11-30,,Pro,23,0.00,0.00,t,t,f,f,monthly,t
